"epoch","yv5s-coco-zipf-loss-weights-tuned - _step","yv5s-coco-zipf-loss-weights-tuned - _step__MIN","yv5s-coco-zipf-loss-weights-tuned - _step__MAX","yv5s-coco-zipf-loss-weights-tuned - obj","yv5s-coco-zipf-loss-weights-tuned - obj__MIN","yv5s-coco-zipf-loss-weights-tuned - obj__MAX","yv5s-coco-zipf-loss-weights - _step","yv5s-coco-zipf-loss-weights - _step__MIN","yv5s-coco-zipf-loss-weights - _step__MAX","yv5s-coco-zipf-loss-weights - obj","yv5s-coco-zipf-loss-weights - obj__MIN","yv5s-coco-zipf-loss-weights - obj__MAX","yv5s-coco-zipf - _step","yv5s-coco-zipf - _step__MIN","yv5s-coco-zipf - _step__MAX","yv5s-coco-zipf - obj","yv5s-coco-zipf - obj__MIN","yv5s-coco-zipf - obj__MAX"
"200","2425.5","2421","2430","0.025763302482664584","0.022902164608240128","0.028677010908722878","2425.5","2421","2430","0.03118208535015583","0.029389075934886932","0.034391529858112335","2425.5","2421","2430","0.025305390171706677","0.021760789677500725","0.029067734256386757"
"201","2437.5","2433","2442","0.02558244429528713","0.022559748962521553","0.027739569544792175","2437.5","2433","2442","0.030974191427230836","0.027690831571817398","0.033256351947784424","2437.5","2433","2442","0.02565247695893049","0.023197634145617485","0.027870483696460724"
"202","2449.5","2445","2454","0.025573675520718098","0.023602506145834923","0.027151761576533318","2449.5","2445","2454","0.031441908702254294","0.02876424789428711","0.03339412435889244","2449.5","2445","2454","0.02698251586407423","0.02413012459874153","0.02997136488556862"
"203","2461.5","2457","2466","0.025797342509031297","0.02294727973639965","0.029535315930843353","2461.5","2457","2466","0.03130335044115782","0.028571847826242447","0.03590336814522743","2461.5","2457","2466","0.02598693910986185","0.02449498325586319","0.027962107211351395"
"204","2473.5","2469","2478","0.025153836980462075","0.022499624639749527","0.030564358457922935","2473.5","2469","2478","0.030765114910900594","0.027063444256782532","0.036843057721853256","2473.5","2469","2478","0.025842372328042984","0.02461155876517296","0.02722255326807499"
"205","2485.5","2481","2490","0.02573085017502308","0.022679390385746956","0.029080955311655998","2485.5","2481","2490","0.03141457606106997","0.027476608753204346","0.03566097468137741","2485.5","2481","2490","0.025303338095545767","0.022298544645309448","0.028809402137994766"
"206","2497.5","2493","2502","0.024829682894051075","0.02131514623761177","0.026742469519376755","2497.5","2493","2502","0.03048321194946766","0.027560848742723465","0.032274454832077026","2497.5","2493","2502","0.025008862465620042","0.023716319352388382","0.027230199426412582"
"207","2509.5","2505","2514","0.025442673824727535","0.0215850081294775","0.027354955673217773","2509.5","2505","2514","0.031203804723918437","0.027376821264624596","0.03371083363890648","2509.5","2505","2514","0.026326556317508222","0.022621355950832367","0.02887922339141369"
"208","2521.5","2517","2526","0.025720860436558725","0.023791607469320297","0.027676183730363846","2521.5","2517","2526","0.03105074819177389","0.028750762343406677","0.032526157796382904","2521.5","2517","2526","0.02567980717867613","0.022581078112125397","0.02970082499086857"
"209","2534","2529","2539","0.025254477323456245","0.022760137915611267","0.027105949819087982","2534","2529","2539","0.031095119193196297","0.02826397679746151","0.03370462730526924","2534","2529","2539","0.025384260341525078","0.022477641701698303","0.027970638126134872"
"210","2546.5","2542","2551","0.025670309364795686","0.0218791663646698","0.02991490252315998","2546.5","2542","2551","0.031437725946307185","0.027673974633216858","0.03521285951137543","2546.5","2542","2551","0.025382744334638118","0.021644961088895798","0.027676844969391823"
"211","2558.5","2554","2563","0.024779480695724488","0.022371744737029076","0.02831963077187538","2558.5","2554","2563","0.03074921891093254","0.027792824432253838","0.03522368520498276","2558.5","2554","2563","0.024935528077185153","0.022633643820881844","0.0282694511115551"
"212","2570.5","2566","2575","0.025839629769325256","0.023026885464787483","0.02980727329850197","2570.5","2566","2575","0.031544245593249795","0.028746729716658592","0.03641960024833679","2570.5","2566","2575","0.025590045563876628","0.02407265268266201","0.027851441875100136"
"213","2582.5","2578","2587","0.024427694827318193","0.021274305880069733","0.028052035719156265","2582.5","2578","2587","0.02987324707210064","0.026169927790760994","0.03426959738135338","2582.5","2578","2587","0.025422628968954086","0.022704625502228737","0.02869500406086445"
"214","2594.5","2590","2599","0.025244418531656265","0.020972466096282005","0.028168465942144394","2594.5","2590","2599","0.03091917745769024","0.027876676991581917","0.03449761122465134","2594.5","2590","2599","0.025401487573981286","0.023799024522304535","0.028181001543998718"
"215","2606.5","2602","2611","0.02535309996455908","0.022853611037135124","0.028209885582327843","2606.5","2602","2611","0.030903931707143784","0.027784379199147224","0.034053172916173935","2606.5","2602","2611","0.026388350129127502","0.022450288757681847","0.029086269438266754"
"216","2618.5","2614","2623","0.02532590627670288","0.021926764398813248","0.02857067994773388","2618.5","2614","2623","0.03132506404072046","0.026491155847907066","0.0345328189432621","2618.5","2614","2623","0.026419043727219104","0.023005610331892967","0.029975702986121178"
"217","2630.5","2626","2635","0.024274156242609025","0.0224959384649992","0.026485394686460495","2630.5","2626","2635","0.030038236640393734","0.028055602684617043","0.0318295881152153","2630.5","2626","2635","0.02573172450065613","0.023549914360046387","0.027399303391575813"
"218","2642.5","2638","2647","0.025307478941977025","0.022842805832624435","0.026909135282039642","2642.5","2638","2647","0.03142236247658729","0.028512267395853996","0.03303172439336777","2642.5","2638","2647","0.02598837614059448","0.02316654846072197","0.03028802201151848"
"219","2655","2650","2660","0.024851841174743393","0.02009371854364872","0.02790563553571701","2655","2650","2660","0.030756253410469402","0.025609055534005165","0.033395636826753616","2655","2650","2660","0.025907169180837544","0.022829951718449593","0.030404169112443924"
"220","2667.5","2663","2672","0.025794552825391292","0.02384715899825096","0.02794141322374344","2667.5","2663","2672","0.03167366571724415","0.028828442096710205","0.0338597409427166","2667.5","2663","2672","0.02593310996890068","0.023683886975049973","0.027875429019331932"
"221","2679.5","2675","2684","0.025266489945352077","0.02098057046532631","0.02915734425187111","2679.5","2675","2684","0.03100138083100319","0.02582520991563797","0.03630932420492172","2679.5","2675","2684","0.02515329048037529","0.023023033514618874","0.027482347562909126"
"222","2691.5","2687","2696","0.024372347630560398","0.02225111611187458","0.02714402973651886","2691.5","2687","2696","0.03093580324202776","0.02828606404364109","0.034913595765829086","2691.5","2687","2696","0.025545699894428252","0.024081265553832054","0.02943878248333931"
"223","2703.5","2699","2708","0.024859326146543025","0.021657926961779594","0.027788732200860977","2703.5","2699","2708","0.031072303466498852","0.02757558971643448","0.03374012932181358","2703.5","2699","2708","0.02587141450494528","0.02381729520857334","0.028890317305922508"
"224","2715.5","2711","2720","0.02371858935803175","0.021143555641174316","0.025382956489920616","2715.5","2711","2720","0.02972548082470894","0.02606065943837166","0.032630350440740585","2715.5","2711","2720","0.0258131792768836","0.02377423085272312","0.02760617434978485"
"225","2727.5","2723","2732","0.025604881159961224","0.022805357351899147","0.027919284999370575","2727.5","2723","2732","0.03193522039800882","0.0284280925989151","0.03501792252063751","2727.5","2723","2732","0.025491127744317055","0.02380300685763359","0.028124094009399414"
"226","2739.5","2735","2744","0.024354604817926884","0.0224839486181736","0.026274075731635094","2739.5","2735","2744","0.030878318846225737","0.029741697013378143","0.032680362462997437","2739.5","2735","2744","0.025674167461693286","0.022466955706477165","0.028008343651890755"
"227","2751.5","2747","2756","0.02514166906476021","0.023628726601600647","0.027286605909466743","2751.5","2747","2756","0.03147197384387255","0.02906561829149723","0.03510143980383873","2751.5","2747","2756","0.025358021445572376","0.024259157478809357","0.026837067678570747"
"228","2763.5","2759","2768","0.025034820660948753","0.02262837439775467","0.026694925501942635","2763.5","2759","2768","0.03081454783678055","0.028358984738588333","0.033176302909851074","2763.5","2759","2768","0.024505727365612982","0.021054886281490326","0.02791641652584076"
"229","2776","2771","2781","0.0247721809216521","0.022078534588217735","0.026131488382816315","2776","2771","2781","0.031589213250712914","0.02898954041302204","0.03399249166250229","2776","2771","2781","0.02489167892120101","0.02120751328766346","0.027667338028550148"
"230","2788.5","2784","2793","0.02433312386274338","0.023520607501268387","0.026264458894729614","2788.5","2784","2793","0.03068292811512947","0.029192185029387474","0.033342327922582626","2788.5","2784","2793","0.02443054225295782","0.021937111392617226","0.02692512981593609"
"231","2800.5","2796","2805","0.0243424853309989","0.02144492045044899","0.02693956531584263","2800.5","2796","2805","0.030577913299202918","0.027114251628518105","0.0352780781686306","2800.5","2796","2805","0.025334409438073635","0.022758331149816513","0.02751893177628517"
"232","2812.5","2808","2817","0.023973750323057173","0.022063802927732468","0.025717277079820633","2812.5","2808","2817","0.03024633079767227","0.027653003111481667","0.032172542065382004","2812.5","2808","2817","0.023785341531038284","0.02200545184314251","0.025286976248025894"
"233","2824.5","2820","2829","0.023996610194444656","0.02197388932108879","0.026298999786376953","2824.5","2820","2829","0.030292117781937123","0.02796974778175354","0.03335227072238922","2824.5","2820","2829","0.02479633241891861","0.022484438493847847","0.0270729698240757"
"234","2836.5","2832","2841","0.02434044722467661","0.020457113161683083","0.027020715177059174","2836.5","2832","2841","0.03017190359532833","0.025665603578090668","0.03374214842915535","2836.5","2832","2841","0.024480666778981686","0.022779060527682304","0.026578521355986595"
"235","2848.5","2844","2853","0.024150195717811584","0.02123180404305458","0.02622300013899803","2848.5","2844","2853","0.030265475623309612","0.02690678834915161","0.03355783596634865","2848.5","2844","2853","0.024246057122945787","0.02285958267748356","0.026307396590709686"
"236","2860.5","2856","2865","0.024820191226899622","0.02306635119020939","0.028185270726680756","2860.5","2856","2865","0.031013952381908894","0.029075028374791145","0.0350397564470768","2860.5","2856","2865","0.02430874053388834","0.022420527413487434","0.026528438553214073"
"237","2872.5","2868","2877","0.024934791959822178","0.02312103845179081","0.02742369845509529","2872.5","2868","2877","0.03144395016133785","0.029303638264536858","0.033927880227565765","2872.5","2868","2877","0.0252334700897336","0.02183193899691105","0.02932346798479557"
"238","2884.5","2880","2889","0.023811841383576393","0.02163095772266388","0.026362407952547073","2884.5","2880","2889","0.029918003641068936","0.026666803285479546","0.03376353532075882","2884.5","2880","2889","0.024389291740953924","0.022535501047968864","0.02635009028017521"
"239","2897","2892","2902","0.023009926927360622","0.01983647234737873","0.02516254037618637","2897","2892","2902","0.028936682268977165","0.025878548622131348","0.03202430531382561","2897","2892","2902","0.023667793212966484","0.0225355327129364","0.025631600990891457"
"240","2909.5","2905","2914","0.023369292356073858","0.02159450761973858","0.02590020000934601","2909.5","2905","2914","0.029149559698998927","0.026572590693831444","0.03119504265487194","2909.5","2905","2914","0.024588549323379994","0.02291392721235752","0.029390765354037285"
"241","2921.5","2917","2926","0.023894642665982246","0.020787790417671204","0.02739739790558815","2921.5","2917","2926","0.030533528327941893","0.026008496060967445","0.03398066759109497","2921.5","2917","2926","0.02417885810136795","0.022223379462957382","0.026534976437687874"
"242","2933.5","2929","2938","0.024371113255620004","0.02106662280857563","0.030178137123584747","2933.5","2929","2938","0.030916097946465014","0.028042513877153397","0.0371340736746788","2933.5","2929","2938","0.02482677474617958","0.02302125096321106","0.0262812077999115"
"243","2945.5","2941","2950","0.024589075334370138","0.020831827074289322","0.027128765359520912","2945.5","2941","2950","0.03111804686486721","0.02718537487089634","0.03509947657585144","2945.5","2941","2950","0.02483516950160265","0.022755181416869164","0.027832292020320892"
"244","2957.5","2953","2962","0.024051827564835548","0.020854193717241287","0.027969803661108017","2957.5","2953","2962","0.030140424519777297","0.02614118531346321","0.034396205097436905","2957.5","2953","2962","0.025004920177161695","0.022742370143532753","0.02692524343729019"
"245","2969.5","2965","2974","0.02331230603158474","0.020438866689801216","0.02621331252157688","2969.5","2965","2974","0.029697735235095023","0.027014661580324173","0.03256497159600258","2969.5","2965","2974","0.02500778213143349","0.02204403467476368","0.027100758627057076"
"246","2981.5","2977","2986","0.024083688482642175","0.022327473387122154","0.02599509246647358","2981.5","2977","2986","0.03066206369549036","0.027569640427827835","0.03367161378264427","2981.5","2977","2986","0.024014591239392757","0.02189307101070881","0.026576541364192963"
"247","2993.5","2989","2998","0.023656151443719863","0.019288072362542152","0.026743154972791672","2993.5","2989","2998","0.03004781361669302","0.02536602132022381","0.03341683745384216","2993.5","2989","2998","0.024284455366432665","0.020806794986128807","0.02676333859562874"
"248","3005.5","3001","3010","0.0232968483120203","0.019564855843782425","0.0260981023311615","3005.5","3001","3010","0.029567675106227397","0.026683969423174858","0.03314881771802902","3005.5","3001","3010","0.025041763857007026","0.022560035809874535","0.027974026277661324"
"249","3018","3013","3023","0.023174230009317398","0.02037123218178749","0.025638123974204063","3018","3013","3023","0.02955460649999705","0.02667502500116825","0.03334850072860718","3018","3013","3023","0.024419548667289993","0.01921197958290577","0.02657921053469181"
"250","3030.5","3026","3035","0.02306031286716461","0.019920017570257187","0.024749338626861572","3030.5","3026","3035","0.029117883741855623","0.02560397982597351","0.03113308735191822","3030.5","3026","3035","0.02341707069426775","0.020340584218502045","0.027675893157720566"
"251","3042.5","3038","3047","0.0231249051168561","0.020581861957907677","0.025096872821450233","3042.5","3038","3047","0.029750891774892808","0.027564622461795807","0.03385024517774582","3042.5","3038","3047","0.02380444500595331","0.020875677466392517","0.026819493621587753"
"252","3054.5","3050","3059","0.024275389686226844","0.022507376968860626","0.027948014438152313","3054.5","3050","3059","0.030617892555892468","0.028694016858935356","0.03488411381840706","3054.5","3050","3059","0.024947226233780383","0.021489989012479782","0.028217308223247528"
"253","3066.5","3062","3071","0.02346047442406416","0.019828863441944122","0.026491429656744003","3066.5","3062","3071","0.02948542032390833","0.025371164083480835","0.033234063535928726","3066.5","3062","3071","0.02523458208888769","0.023593641817569733","0.02746979333460331"
"254","3078.5","3074","3083","0.023181495442986488","0.020414918661117554","0.025057964026927948","3078.5","3074","3083","0.029366310127079485","0.026513921096920967","0.03218115121126175","3078.5","3074","3083","0.023957573249936102","0.02172756753861904","0.02546878345310688"
"255","3090.5","3086","3095","0.022744133695960046","0.02081163227558136","0.024362627416849136","3090.5","3086","3095","0.029238730482757092","0.027291368693113327","0.030449816957116127","3090.5","3086","3095","0.023398549668490885","0.02076362632215023","0.025181204080581665"
"256","3102.5","3098","3107","0.02337144482880831","0.0202193483710289","0.025867382064461708","3102.5","3098","3107","0.030003656819462775","0.02700166031718254","0.0328812375664711","3102.5","3098","3107","0.0241124514490366","0.02195158042013645","0.02630852721631527"
"257","3114.5","3110","3119","0.022423837520182132","0.02034187503159046","0.02452372945845127","3114.5","3110","3119","0.029100326634943486","0.026224413886666298","0.03195805475115776","3114.5","3110","3119","0.022635798901319504","0.02053762972354889","0.02479599229991436"
"258","3126.5","3122","3131","0.023234551027417182","0.02124890498816967","0.025841204449534416","3126.5","3122","3131","0.029439697973430157","0.02633296139538288","0.03355522081255913","3126.5","3122","3131","0.023923022858798503","0.02111601084470749","0.026462480425834656"
"259","3139","3134","3144","0.02356825735081326","0.02031695283949375","0.029911372810602188","3139","3134","3144","0.0299051356586543","0.02620122767984867","0.038586974143981934","3139","3134","3144","0.02340878766368736","0.021635208278894424","0.027394257485866547"
"260","3151.5","3147","3156","0.02325301356613636","0.02053122967481613","0.02530176192522049","3151.5","3147","3156","0.02977952267974615","0.026972578838467598","0.03183228522539139","3151.5","3147","3156","0.022680518217384815","0.018568962812423706","0.026126112788915634"
"261","3163.5","3159","3168","0.02318388130515814","0.01876731403172016","0.02663547545671463","3163.5","3159","3168","0.030043180845677853","0.025209056213498116","0.03351159766316414","3163.5","3159","3168","0.023941740579903125","0.01958177424967289","0.025951292365789413"
"262","3175.5","3171","3180","0.022165201790630817","0.01911347545683384","0.025736821815371513","3175.5","3171","3180","0.028820506297051907","0.025157641619443893","0.032601453363895416","3175.5","3171","3180","0.023512540757656096","0.020488208159804344","0.027361484244465828"
"263","3187.5","3183","3192","0.023061051964759827","0.020197365432977676","0.02559785544872284","3187.5","3183","3192","0.03009446691721678","0.026763468980789185","0.03362201526761055","3187.5","3183","3192","0.023455220088362694","0.02077295072376728","0.02795959636569023"
"264","3199.5","3195","3204","0.023110492154955864","0.021196065470576286","0.02503209561109543","3199.5","3195","3204","0.029869023710489273","0.02723092958331108","0.0325002558529377","3199.5","3195","3204","0.02352445777505636","0.02050784043967724","0.02530210092663765"
"265","3211.5","3207","3216","0.022771057114005087","0.02183707244694233","0.024705147370696068","3211.5","3207","3216","0.02899905275553465","0.02658843621611595","0.0321170799434185","3211.5","3207","3216","0.02234650533646345","0.018933093175292015","0.026863712817430496"
"266","3223.5","3219","3228","0.023685193806886672","0.020018478855490685","0.025727061554789543","3223.5","3219","3228","0.030459441244602203","0.026250462979078293","0.03325494006276131","3223.5","3219","3228","0.022817274183034898","0.018562076613307","0.025666657835245132"
"267","3235.5","3231","3240","0.02269845511764288","0.020663892850279808","0.025641070678830147","3235.5","3231","3240","0.02926926575601101","0.025921115651726723","0.03343876823782921","3235.5","3231","3240","0.022550250962376596","0.01932591386139393","0.024516940116882324"
"268","3247.5","3243","3252","0.022332989796996116","0.020049214363098145","0.02512935921549797","3247.5","3243","3252","0.029048600792884828","0.02628309093415737","0.031576890498399734","3247.5","3243","3252","0.023983876593410967","0.02127799205482006","0.02771371230483055"
"269","3260","3255","3265","0.02304030971770937","0.01877419650554657","0.025010589510202408","3260","3255","3265","0.02923197333108295","0.025046782568097115","0.03123721294105053","3260","3255","3265","0.023225555873729965","0.01883946917951107","0.027116725221276283"
"270","3272.5","3268","3277","0.022864571213722228","0.02116488851606846","0.025208061560988426","3272.5","3268","3277","0.029660963267087937","0.026804812252521515","0.03206489607691765","3272.5","3268","3277","0.022313850931823254","0.020210731774568558","0.023683344945311546"
"271","3284.5","3280","3289","0.02246464602649212","0.02054515853524208","0.02514248713850975","3284.5","3280","3289","0.029382176510989667","0.026941247284412384","0.032710153609514236","3284.5","3280","3289","0.023053264059126378","0.02129777893424034","0.025014115497469902"
"272","3296.5","3292","3301","0.020906540378928185","0.019197596237063408","0.02253909781575203","3296.5","3292","3301","0.027280296944081784","0.025632210075855255","0.028379017487168312","3296.5","3292","3301","0.02254343144595623","0.019786983728408813","0.02625408209860325"
"273","3308.5","3304","3313","0.02241875175386667","0.01967015117406845","0.025227896869182587","3308.5","3304","3313","0.029389939084649087","0.02670331485569477","0.032421015202999115","3308.5","3304","3313","0.023603337444365026","0.021428268402814865","0.025866875424981117"
"274","3320.5","3316","3325","0.022626750543713568","0.020860712975263596","0.02480463497340679","3320.5","3316","3325","0.029426255263388157","0.027416417375206947","0.031261008232831955","3320.5","3316","3325","0.022989673353731633","0.02098446525633335","0.02528766728937626"
"275","3332.5","3328","3337","0.02217933125793934","0.020733382552862167","0.025245709344744682","3332.5","3328","3337","0.029214473254978657","0.027037981897592545","0.032448265701532364","3332.5","3328","3337","0.02313710805028677","0.021319285035133362","0.025460010394454002"
"276","3344.5","3340","3349","0.02174296826124191","0.01825331337749958","0.023625710979104042","3344.5","3340","3349","0.028562935441732405","0.02366507053375244","0.03128059580922127","3344.5","3340","3349","0.023716679774224758","0.0208271611481905","0.026874585077166557"
"277","3356.5","3352","3361","0.022458740510046482","0.018818819895386696","0.025751248002052307","3356.5","3352","3361","0.029558831267058848","0.02578211948275566","0.03380214050412178","3356.5","3352","3361","0.023157461173832418","0.019865619018673897","0.025978876277804375"
"278","3368.5","3364","3373","0.022272218577563764","0.020674338564276695","0.02367580309510231","3368.5","3364","3373","0.02909793220460415","0.02756195329129696","0.03152225911617279","3368.5","3364","3373","0.022970089316368104","0.019973527640104294","0.024732137098908424"
"279","3381","3376","3386","0.020680122754790566","0.01793609745800495","0.022749656811356544","3381","3376","3386","0.027329799126495014","0.02414153516292572","0.03017447516322136","3381","3376","3386","0.021858476610346275","0.01997232250869274","0.02453368715941906"
"280","3393.5","3389","3398","0.021872086077928544","0.01939591020345688","0.024205246940255165","3393.5","3389","3398","0.028892651945352555","0.026496129110455513","0.031228845939040184","3393.5","3389","3398","0.023293050564825536","0.02077009528875351","0.026874439790844917"
"281","3405.5","3401","3410","0.02175308335572481","0.017832640558481216","0.024958286434412003","3405.5","3401","3410","0.02843903172761202","0.02296810783445835","0.032707732170820236","3405.5","3401","3410","0.022240700758993627","0.019872494041919708","0.023604407906532288"
"282","3417.5","3413","3422","0.021444645896553993","0.019101271405816078","0.024531034752726555","3417.5","3413","3422","0.028652526438236237","0.025921985507011414","0.032328374683856964","3417.5","3413","3422","0.02315211985260248","0.02049087919294834","0.026929156854748726"
"283","3429.5","3425","3434","0.020998018607497216","0.01853535696864128","0.02247484400868416","3429.5","3425","3434","0.027468630485236643","0.024906104430556297","0.02912478893995285","3429.5","3425","3434","0.02179667875170708","0.02046535536646843","0.022793635725975037"
"284","3441.5","3437","3446","0.02216648794710636","0.018901649862527847","0.024877211079001427","3441.5","3437","3446","0.029202654585242273","0.025958016514778137","0.03236307203769684","3441.5","3437","3446","0.022684867680072784","0.021047713235020638","0.02502775378525257"
"285","3453.5","3449","3458","0.021682684123516083","0.01957823894917965","0.02774440124630928","3453.5","3449","3458","0.028591920621693134","0.025615379214286804","0.034902021288871765","3453.5","3449","3458","0.021632123738527298","0.018880661576986313","0.025089992210268974"
"286","3465.5","3461","3470","0.02144228294491768","0.019149543717503548","0.02328985556960106","3465.5","3461","3470","0.02897693421691656","0.026603516191244125","0.03161782771348953","3465.5","3461","3470","0.02275052908807993","0.02083500102162361","0.02552572824060917"
"287","3477.5","3473","3482","0.02095911353826523","0.018570372834801674","0.023015890270471573","3477.5","3473","3482","0.0281262693926692","0.025183288380503654","0.031717829406261444","3477.5","3473","3482","0.022014825232326986","0.02074463665485382","0.024996528401970863"
"288","3489.5","3485","3494","0.02227736432105303","0.018717346712946892","0.02487519010901451","3489.5","3485","3494","0.02948737647384405","0.02447347156703472","0.033592160791158676","3489.5","3485","3494","0.023384307883679865","0.02039756067097187","0.02689436264336109"
"289","3502","3497","3507","0.021598799154162407","0.018269216641783714","0.023635799065232277","3502","3497","3507","0.02862263098359108","0.022976743057370186","0.03197631239891052","3502","3497","3507","0.02146003767848015","0.016726713627576828","0.02415260300040245"
"290","3514.5","3510","3519","0.021099185943603514","0.01949460059404373","0.02338300831615925","3514.5","3510","3519","0.028472527861595154","0.02637438476085663","0.02993026003241539","3514.5","3510","3519","0.02186593469232321","0.02000715583562851","0.02404613606631756"
"291","3526.5","3522","3531","0.020320701226592065","0.015951087698340416","0.024160368368029594","3526.5","3522","3531","0.0273891381919384","0.022721722722053528","0.03184256702661514","3526.5","3522","3531","0.02166119385510683","0.019585611298680305","0.024718454107642174"
"292","3538.5","3534","3543","0.020519287325441837","0.01902632974088192","0.02253558300435543","3538.5","3534","3543","0.027573397569358348","0.025514191016554832","0.0302912387996912","3538.5","3534","3543","0.021817916259169578","0.019779561087489128","0.023978613317012787"
"293","3550.5","3546","3555","0.021243141405284403","0.018168119713664055","0.02570783533155918","3550.5","3546","3555","0.02851737067103386","0.024111194536089897","0.032902561128139496","3550.5","3546","3555","0.022290763072669507","0.01828094758093357","0.028790593147277832"
"294","3562.5","3558","3567","0.02110567521303892","0.018984384834766388","0.02425568737089634","3562.5","3558","3567","0.02850746512413025","0.02618234045803547","0.03231813386082649","3562.5","3558","3567","0.021570413373410702","0.019120411947369576","0.023843824863433838"
"295","3574.5","3570","3579","0.020619527995586397","0.01966206356883049","0.021903691813349724","3574.5","3570","3579","0.02755717243999243","0.02588530071079731","0.029414594173431396","3574.5","3570","3579","0.02063300143927336","0.01837729662656784","0.02293184958398342"
"296","3586.5","3582","3591","0.02071498576551676","0.018429657444357872","0.022386539727449417","3586.5","3582","3591","0.027809628657996653","0.0241652000695467","0.029870979487895966","3586.5","3582","3591","0.021705993637442588","0.019700726494193077","0.02366207167506218"
"297","3598.5","3594","3603","0.021648626960814","0.020045382902026176","0.024304067716002464","3598.5","3594","3603","0.0289742898195982","0.026813283562660217","0.03261084109544754","3598.5","3594","3603","0.021842883341014384","0.020161936059594154","0.02532489039003849"
"298","3610.5","3606","3615","0.02066996730864048","0.01703154854476452","0.02478814125061035","3610.5","3606","3615","0.02805937174707651","0.024354126304388046","0.03176987171173096","3610.5","3606","3615","0.022018312104046346","0.019161555916070938","0.024966202676296234"
"299","3623","3618","3628","0.02065032652833245","0.01631726697087288","0.023475879803299904","3623","3618","3628","0.02794249321926724","0.02171802707016468","0.03234007954597473","3623","3618","3628","0.021589295430616898","0.019952284172177315","0.023141171783208847"